timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SERVO_OUTPUT_RAW.servo9_raw,SERVO_OUTPUT_RAW.servo10_raw,SERVO_OUTPUT_RAW.servo11_raw,SERVO_OUTPUT_RAW.servo12_raw,SERVO_OUTPUT_RAW.servo13_raw,SERVO_OUTPUT_RAW.servo14_raw,SERVO_OUTPUT_RAW.servo15_raw,SERVO_OUTPUT_RAW.servo16_raw,NAV_CONTROLLER_OUTPUT.nav_roll,NAV_CONTROLLER_OUTPUT.nav_pitch,NAV_CONTROLLER_OUTPUT.nav_bearing,NAV_CONTROLLER_OUTPUT.target_bearing,NAV_CONTROLLER_OUTPUT.wp_dist,NAV_CONTROLLER_OUTPUT.alt_error,NAV_CONTROLLER_OUTPUT.aspd_error,NAV_CONTROLLER_OUTPUT.xtrack_error
1634615637.85570383,,,,,,,,200753,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.85867190,,,,,,,,221578,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.85941982,,,,,,,,242403,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.85983586,,,,,,,,263228,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86057591,,,,,,,,284053,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86093593,,,,,,,,304878,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86167192,,,,,,,,325703,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86204386,,,,,,,,346528,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86240387,,,,,,,,367353,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86289597,,,,,,,,388178,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86436391,,,,,,,,409003,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86528802,,,,,,,,429828,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86567593,,,,,,,,450653,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86632800,,,,,,,,471478,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86694789,,,,,,,,492303,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86744785,,,,,,,,513128,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86782789,,,,,,,,533953,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86818790,,,,,,,,554778,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86868382,,,,,,,,575603,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86904383,,,,,,,,596428,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86942792,,,,,,,,617253,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.86990786,,,,,,,,638078,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87026787,,,,,,,,658903,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87081599,,,,,,,,679728,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87138796,,,,,,,,700553,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87173986,,,,,,,,721378,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87217999,,,,,,,,742203,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87268782,,,,,,,,763028,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87307596,,,,,,,,783853,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87345600,,,,,,,,804678,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87399197,,,,,,,,825503,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87437201,,,,,,,,846328,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87479997,,,,,,,,867153,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87539601,,,,,,,,887978,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87583184,,,,,,,,908803,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87633991,,,,,,,,929628,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87701201,,,,,,,,950453,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87743187,,,,,,,,971278,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87782001,,,,,,,,992103,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87831998,,,,,,,,1012928,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.87872005,,,,,,,,1033753,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88340783,,,,,,,,1054578,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88377595,,,,,,,,1075403,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88417196,,,,,,,,1096228,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88471198,,,,,,,,1117053,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88509583,,,,,,,,1137878,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88544798,,,,,,,,1158703,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88595581,,,,,,,,1179528,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88631582,,,,,,,,1200353,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88706398,,,,,,,,1221178,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88743591,,,,,,,,1242003,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88782001,,,,,,,,1262828,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88828397,,,,,,,,1283653,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88882399,,,,,,,,1304478,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.88980389,,,,,,,,1325303,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89029598,,,,,,,,1346128,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89103198,,,,,,,,1366953,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89152384,,,,,,,,1387778,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89194393,,,,,,,,1408603,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89260387,,,,,,,,1429428,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89313197,,,,,,,,1450253,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89357996,,,,,,,,1471078,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89416790,,,,,,,,1491903,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89464402,,,,,,,,1512728,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89515185,,,,,,,,1533553,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89595985,,,,,,,,1554378,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89640403,,,,,,,,1575203,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89682794,,,,,,,,1596028,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89750004,,,,,,,,1616853,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89787984,,,,,,,,1637678,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89832783,,,,,,,,1658503,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89903593,,,,,,,,1679328,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.89957190,,,,,,,,1700153,0,1500,1500,1000,1500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.90355587,1800,-0.00037689044256694615,8.424223779002205e-05,8.287303899123799e-06,-2.237020271422807e-05,-8.291758422274143e-05,5.721473280573264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615637.90676785,,,,,,,,1800946,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.91597986,2040,-0.0001827749947551638,-0.0009408541955053806,-0.34230899810791016,1.5588053429382853e-05,0.00010051373828900978,9.353439236292616e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615637.91922784,,,,,,,,2040850,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615637.92698002,2300,2.4691265934961848e-05,-0.003564207348972559,-0.3419291377067566,-4.3729523895308375e-05,-2.0003328700113343e-06,3.6032404750585556e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615637.92981982,,,,,,,,2300746,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615638.08491182,2540,0.00016001689073164016,-0.0032380162738263607,-0.3415062129497528,-7.804278720868751e-05,4.718772106571123e-05,4.839991106564412e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615638.08984804,,,,,,,,2540650,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615638.34748793,2800,0.00023793010041117668,-0.0020646355114877224,-0.3414209485054016,7.762652239762247e-05,8.134902600431815e-06,6.573848077096045e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615638.35042381,,,,,,,,2800546,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615638.58705592,3040,0.000247656338615343,-0.0008361221407540143,-0.3416597843170166,0.0001752457901602611,0.00014571224164683372,8.993248047772795e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615638.58967996,,,,,,,,3040450,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615638.84956789,3300,0.00022586164413951337,0.00013482818030752242,-0.3421172499656677,0.00017421954544261098,0.0001237561518792063,-2.3153683287091553e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615638.85267186,,,,,,,,3300346,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615639.64699197,4100,0.00011484698916319758,0.00027303153183311224,-0.3431345522403717,-7.322394594666548e-06,0.00016740296268835664,0.00015349556633736938,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615639.64995193,,,,,,,,4100859,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615639.90771198,4360,0.00012783291458617896,4.8489513574168086e-05,-0.3432121276855469,5.330165322448011e-07,6.540268805110827e-05,5.5569300457136706e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615639.91152382,,,,,,,,4360755,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615640.14523602,4600,0.00014682827168144286,-0.00010070787539007142,-0.34322458505630493,-1.830689870985225e-05,0.0001272571535082534,2.0600218704203144e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615640.14843202,,,,,,,,4600659,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615640.41007590,4860,0.00016459527250844985,-0.00015954150876495987,-0.34320467710494995,5.954354128334671e-05,6.374798249453306e-05,0.00014855997869744897,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615640.41446781,,,,,,,,4860555,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615640.65028381,5100,0.00016951125871855766,-0.00016426188813056797,-0.3431895971298218,0.00015632879512850195,0.00010734065290307626,6.057455902919173e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615640.65370393,,,,,,,,5100459,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615640.90980792,5360,0.00016071002755779773,-0.00013688841136172414,-0.3431907296180725,-4.334003733674763e-06,0.00013064243830740452,-4.684827945311554e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615640.91282392,,,,,,,,5360355,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615641.14830804,5600,0.00014884539996273816,-0.00010479392949491739,-0.34318846464157104,5.471421900438145e-05,2.846445386239793e-05,0.00017023908731061965,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615641.15104795,,,,,,,,5600259,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615641.40817595,5860,0.00013224036956671625,-6.0093447245890275e-05,-0.3431846499443054,-1.1670544154185336e-05,0.00016587569552939385,2.9176404495956376e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615641.41176796,,,,,,,,5860155,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615641.64932394,6100,0.0001245348685188219,-3.439151623751968e-05,-0.3431887626647949,0.0001549897133372724,9.993889761972241e-06,-5.353590313461609e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615641.65206790,,,,,,,,6100892,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615641.90704799,6360,0.00014994954108260572,-1.681461071711965e-05,-0.3431921601295471,1.368837729387451e-05,0.00016351233352907002,-8.66051996126771e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615641.91034389,,,,,,,,6360788,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615642.15020800,6600,0.00019738866831175983,-1.3866960216546431e-05,-0.3432050943374634,8.585385512560606e-05,0.00015730895393062383,0.00023254452389664948,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615642.15253592,,,,,,,,6600692,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615642.40771198,6860,0.0002263853239128366,-2.9212683330115397e-06,-0.3432598412036896,0.00019739201525226235,8.472932677250355e-05,9.461208537686616e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615642.41105604,,,,,,,,6860588,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615642.64845991,7100,0.00022390586673282087,2.7402493287809193e-06,-0.3432990312576294,0.00014506229490507394,-2.414856498944573e-05,0.0001104112234315835,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615642.65127182,,,,,,,,7100492,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615642.90579987,7360,0.00022902528871782124,2.4100809241645038e-05,-0.343332976102829,7.023911166470498e-05,8.049413736443967e-05,0.00014135974925011396,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615642.90897202,,,,,,,,7360388,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615643.14517188,7600,0.00022075831657275558,2.4752524041105062e-05,-0.3433608412742615,-3.274116534157656e-05,0.00011487574374768883,8.295874431496486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615643.14918804,,,,,,,,7600292,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615643.40484381,7860,0.00021136309078428894,-1.1410411389078945e-05,-0.34337201714515686,0.0002050308248726651,6.653591844951734e-05,6.157799361972138e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615643.40774393,,,,,,,,7860188,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615643.64641190,8100,0.0001838329335441813,-7.345101948885713e-06,-0.34335577487945557,5.559057535720058e-05,0.00015103632176760584,0.00016127596609294415,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615643.64820385,,,,,,,,8100925,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615643.90729594,8360,0.0001799123565433547,-1.306136528000934e-05,-0.27856355905532837,0.00011530841584317386,0.0001337449939455837,-2.407586362096481e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615643.91000795,,,,,,,,8360821,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615644.14811993,8600,0.00018073277897201478,-2.6673376851249486e-05,-0.23267599940299988,0.000240758279687725,8.943788998294622e-08,6.442510493798181e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615644.15077186,,,,,,,,8600725,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615644.41025186,8860,0.00018093132530339062,-1.909469392558094e-05,-0.1979762613773346,0.00020393838349264115,0.000288846786133945,0.00012288830475881696,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615644.41294789,,,,,,,,8860621,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615644.64712000,9100,0.00019452371634542942,-8.842613169690594e-06,-0.17571982741355896,0.00020902123651467264,0.0001426423987140879,0.00019832627731375396,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615644.65048385,,,,,,,,9100525,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615644.90969586,9360,0.000212143175303936,-8.77501406648662e-06,-0.158944770693779,0.0003322047123219818,-8.554720261599869e-05,0.00016056624008342624,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615644.91254401,,,,,,,,9360421,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615645.14858794,9600,0.00020826874242629856,-8.300439731101505e-06,-0.14821061491966248,0.00022963155061006546,0.00022193814220372587,6.64938852423802e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615645.15133190,,,,,,,,9600325,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615645.40681195,9860,0.00020786358800251037,-2.1828163880854845e-05,-0.1401107758283615,0.0002515844244044274,9.778738603927195e-05,3.783468127949163e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615645.40966392,,,,,,,,9860221,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615645.65074801,10100,0.00020607847545761615,-1.6092420992208645e-05,-0.13489480316638947,8.60277796164155e-05,0.00025807454949244857,4.673438161262311e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615645.65353203,,,,,,,,10100958,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615645.90899181,10360,0.0002138449199264869,5.9474032241269015e-06,-0.13099373877048492,0.00023299628810491413,0.00020598061382770538,8.044649439398199e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615645.91190386,,,,,,,,10360854,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615646.14590383,10600,0.00023104441061150283,1.7531425328343175e-05,-0.12849293649196625,0.0002385438565397635,0.00013733420928474516,0.0001165430512628518,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615646.14875197,,,,,,,,10600758,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615646.41046000,10860,0.0002248219825560227,5.3986423154128715e-06,-0.12661562860012054,0.00015784704010002315,0.00012612361751962453,0.00025487542734481394,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615646.41329193,,,,,,,,10860654,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
